"age","marital","balance","day","month","duration","campaign","pdays","previous","TermDeposit"
50,"married",3370,2,"jun",160,2,-1,0,"yes"
58,"married",3884,9,"jul",399,8,-1,0,"no"
32,"married",999,11,"aug",382,3,-1,0,"no"
39,"married",10005,31,"jul",241,4,-1,0,"no"
34,"married",152,25,"oct",275,1,-1,0,"no"
41,"married",1536,7,"aug",273,1,95,2,"yes"
50,"married",4117,21,"nov",530,1,-1,0,"yes"
49,"married",1456,12,"aug",225,4,-1,0,"no"
34,"married",1105,2,"jun",136,4,-1,0,"no"
34,"single",1087,1,"jun",7,1,-1,0,"no"
28,"single",119,19,"feb",260,3,-1,0,"no"
32,"married",0,19,"nov",188,2,-1,0,"no"
47,"married",458,18,"nov",66,1,-1,0,"no"
31,"married",1644,5,"jun",247,3,-1,0,"no"
59,"divorced",2026,2,"jun",395,1,-1,0,"no"
38,"married",569,6,"feb",105,2,252,1,"no"
34,"married",1770,6,"nov",26,1,101,11,"no"
35,"married",481,13,"aug",73,2,-1,0,"no"
43,"single",-234,2,"jun",541,1,-1,0,"no"
30,"single",-110,6,"may",428,1,-1,0,"no"
33,"divorced",335,21,"nov",347,1,184,2,"no"
33,"single",1068,5,"may",396,2,-1,0,"no"
53,"married",952,18,"nov",121,3,-1,0,"no"
32,"married",76,21,"may",189,2,-1,0,"no"
60,"married",132,15,"may",29,1,-1,0,"no"
50,"married",13931,18,"nov",132,1,-1,0,"no"
47,"married",2,14,"may",164,1,-1,0,"no"
45,"married",3944,18,"nov",141,1,-1,0,"no"
57,"married",561,5,"jun",21,1,-1,0,"no"
55,"married",4777,20,"jun",12,3,-1,0,"no"
43,"married",8,11,"aug",95,4,-1,0,"no"
59,"married",454,21,"aug",162,1,-1,0,"no"
35,"married",377,31,"jul",30,13,-1,0,"no"
32,"single",720,12,"aug",234,4,-1,0,"no"
32,"married",36,18,"may",116,4,-1,0,"no"
31,"married",15,29,"jan",190,2,-1,0,"no"
30,"married",1131,27,"jun",148,5,-1,0,"no"
43,"married",5523,11,"jun",78,1,-1,0,"no"
34,"married",-288,19,"may",643,1,-1,0,"no"
53,"married",451,29,"may",56,2,-1,0,"no"
52,"single",597,25,"aug",84,4,-1,0,"no"
34,"single",13014,13,"aug",738,1,-1,0,"yes"
36,"married",6,27,"jan",100,1,435,1,"no"
34,"married",0,28,"apr",101,2,-1,0,"no"
36,"married",80,5,"may",234,1,165,4,"no"
27,"single",3064,28,"jan",389,1,-1,0,"no"
47,"married",50,7,"jul",167,3,-1,0,"no"
49,"single",350,28,"jan",91,3,-1,0,"no"
48,"married",1548,28,"aug",143,5,-1,0,"no"
36,"married",2278,15,"may",200,3,298,1,"no"
30,"married",683,15,"may",66,1,-1,0,"no"
40,"married",10,9,"may",1692,2,-1,0,"yes"
35,"single",0,9,"feb",226,3,280,1,"no"
34,"married",65,18,"nov",544,1,-1,0,"no"
39,"married",2952,12,"jun",307,2,-1,0,"no"
50,"single",267,17,"jun",338,2,-1,0,"no"
56,"single",1092,17,"nov",176,3,186,4,"no"
31,"married",54,18,"may",239,6,-1,0,"no"
32,"married",169,20,"aug",119,2,-1,0,"no"
33,"married",1166,11,"aug",90,3,-1,0,"no"
36,"married",1867,27,"may",243,2,-1,0,"no"
52,"married",618,10,"aug",352,2,102,2,"no"
41,"divorced",47,8,"may",160,1,-1,0,"no"
24,"married",556,8,"feb",278,1,94,4,"yes"
33,"married",0,30,"jul",41,5,-1,0,"no"
41,"married",0,17,"jul",18,11,-1,0,"no"
47,"married",-337,12,"may",366,1,-1,0,"no"
28,"single",1059,4,"feb",146,5,276,1,"no"
25,"married",2307,31,"jul",104,5,-1,0,"no"
30,"single",3967,23,"may",534,1,-1,0,"no"
44,"married",1588,3,"jun",84,15,-1,0,"no"
31,"married",655,9,"feb",190,6,-1,0,"no"
52,"married",1515,7,"aug",20,4,-1,0,"no"
55,"married",0,16,"may",248,3,-1,0,"no"
58,"married",100,11,"jul",186,2,-1,0,"no"
53,"married",1409,2,"apr",464,1,287,1,"no"
47,"divorced",4135,14,"may",283,8,-1,0,"no"
33,"single",2085,9,"feb",501,2,-1,0,"yes"
31,"married",225,18,"nov",236,1,-1,0,"no"
30,"married",388,13,"aug",157,1,-1,0,"no"
72,"married",7003,24,"jul",116,3,-1,0,"no"
54,"married",0,5,"may",387,2,287,1,"no"
46,"married",3,18,"aug",92,4,-1,0,"no"
29,"single",4574,16,"may",217,2,-1,0,"no"
55,"divorced",387,6,"may",918,1,-1,0,"yes"
36,"married",0,29,"aug",97,2,-1,0,"no"
43,"married",308,3,"feb",137,3,264,4,"no"
29,"married",422,15,"may",69,3,361,2,"no"
32,"married",1536,7,"aug",289,2,-1,0,"yes"
38,"married",452,9,"feb",69,4,-1,0,"no"
39,"married",385,16,"may",225,4,-1,0,"no"
50,"married",0,14,"may",214,1,-1,0,"no"
60,"married",92,2,"feb",447,1,-1,0,"no"
46,"married",-333,30,"jul",597,2,-1,0,"no"
34,"married",-204,14,"may",61,6,-1,0,"no"
42,"married",5564,17,"nov",560,2,-1,0,"no"
26,"single",75,19,"may",351,1,-1,0,"no"
28,"single",226,8,"jul",191,1,-1,0,"no"
53,"married",811,28,"jan",405,3,-1,0,"no"
37,"married",1534,3,"jun",126,4,-1,0,"no"
31,"married",1030,31,"jul",180,5,-1,0,"no"
38,"single",1272,27,"aug",101,6,-1,0,"no"
28,"married",422,19,"may",394,2,-1,0,"no"
28,"single",3,18,"may",40,8,349,6,"no"
45,"divorced",-14,18,"nov",39,2,127,3,"no"
46,"divorced",926,19,"nov",168,2,153,1,"no"
38,"divorced",151,17,"jul",50,1,-1,0,"no"
59,"married",0,18,"jun",1009,1,-1,0,"no"
45,"married",1550,5,"jun",127,6,-1,0,"no"
33,"married",317,2,"feb",141,4,201,1,"no"
33,"divorced",744,21,"nov",59,3,-1,0,"no"
46,"single",834,11,"jul",196,2,-1,0,"no"
34,"married",1005,26,"aug",209,7,-1,0,"no"
49,"divorced",-39,24,"jul",147,3,-1,0,"no"
32,"married",250,1,"apr",247,2,-1,0,"no"
41,"married",0,20,"jun",89,1,-1,0,"no"
54,"married",2110,22,"aug",120,8,-1,0,"no"
52,"married",0,17,"nov",121,1,-1,0,"no"
43,"married",2145,25,"aug",291,2,95,4,"yes"
33,"married",-49,29,"may",89,2,-1,0,"no"
33,"single",2904,20,"nov",42,1,-1,0,"no"
57,"married",4490,7,"aug",101,2,-1,0,"no"
40,"divorced",1194,12,"may",517,1,173,2,"no"
58,"married",235,27,"aug",88,4,-1,0,"no"
41,"single",7595,17,"nov",1121,2,-1,0,"no"
46,"married",700,7,"jul",136,1,-1,0,"no"
58,"married",3,29,"jul",55,16,-1,0,"no"
35,"divorced",164,11,"jun",967,2,-1,0,"yes"
31,"single",1120,29,"jan",217,2,239,1,"no"
27,"married",342,17,"jul",818,1,-1,0,"no"
28,"married",84,14,"may",287,1,-1,0,"no"
39,"married",2644,20,"may",253,1,-1,0,"no"
24,"single",1857,8,"oct",147,1,92,5,"yes"
31,"single",403,29,"jan",356,2,-1,0,"no"
47,"married",1348,4,"aug",255,1,-1,0,"no"
31,"single",5691,21,"jul",357,1,-1,0,"no"
47,"married",3663,30,"mar",364,3,-1,0,"yes"
43,"married",2501,9,"jul",582,2,161,4,"no"
38,"single",2079,29,"may",122,1,-1,0,"no"
32,"married",264,19,"nov",1502,1,-1,0,"yes"
41,"divorced",861,31,"jul",108,13,-1,0,"no"
58,"married",1667,6,"may",85,1,-1,0,"no"
37,"married",1967,27,"may",242,1,212,1,"yes"
33,"married",540,11,"aug",79,4,-1,0,"no"
52,"married",163,28,"aug",638,6,-1,0,"no"
45,"divorced",864,14,"may",183,2,-1,0,"no"
44,"divorced",0,10,"aug",71,1,-1,0,"no"
33,"married",3576,2,"apr",124,1,308,2,"no"
36,"single",376,13,"aug",479,1,-1,0,"yes"
37,"married",1785,26,"may",912,4,-1,0,"no"
33,"married",108,29,"jan",158,2,-1,0,"no"
38,"divorced",710,18,"may",1880,2,-1,0,"no"
38,"divorced",554,21,"nov",45,1,101,4,"no"
32,"single",574,15,"may",51,4,-1,0,"no"
35,"married",162,22,"jul",675,2,-1,0,"no"
41,"married",865,19,"may",19,5,-1,0,"no"
40,"married",2627,3,"sep",240,3,-1,0,"no"
51,"married",3134,19,"jun",92,3,-1,0,"no"
43,"married",-88,17,"apr",313,1,147,2,"no"
37,"married",1330,30,"apr",390,1,-1,0,"yes"
35,"married",3187,20,"may",71,1,-1,0,"no"
34,"married",1979,20,"nov",283,1,-1,0,"no"
50,"married",341,20,"apr",670,4,340,2,"yes"
58,"married",-565,17,"nov",191,2,-1,0,"no"
26,"single",-599,30,"may",62,3,-1,0,"no"
39,"single",709,10,"jul",441,1,-1,0,"no"
42,"married",8794,29,"may",166,3,-1,0,"no"
34,"married",355,16,"may",261,1,-1,0,"no"
41,"single",169,11,"may",712,1,-1,0,"no"
40,"married",2100,7,"may",164,2,-1,0,"no"
63,"married",115,27,"apr",325,1,180,7,"yes"
43,"married",1205,6,"may",769,2,-1,0,"no"
52,"married",-11,11,"may",94,4,-1,0,"no"
35,"single",-146,21,"aug",269,1,-1,0,"no"
31,"married",64,18,"jul",302,3,-1,0,"no"
38,"married",1602,16,"jun",100,1,-1,0,"no"
37,"single",-70,29,"jan",147,2,-1,0,"no"
55,"married",332,8,"may",318,2,-1,0,"no"
28,"single",389,11,"may",15,7,-1,0,"no"
23,"single",668,18,"may",857,3,-1,0,"no"
45,"married",2033,28,"may",48,4,-1,0,"no"
37,"single",1222,27,"may",212,2,-1,0,"no"
34,"single",10890,20,"aug",46,14,-1,0,"no"
34,"single",2360,15,"may",137,2,176,1,"no"
32,"single",259,27,"may",363,2,-1,0,"no"
38,"married",304,2,"feb",238,1,214,1,"no"
37,"married",95,6,"feb",454,3,-1,0,"no"
43,"divorced",221,11,"may",313,1,369,2,"no"
47,"married",761,11,"jul",80,2,-1,0,"no"
34,"married",1972,23,"jul",61,2,-1,0,"no"
33,"married",310,8,"may",172,4,-1,0,"no"
56,"divorced",41,5,"jun",179,1,-1,0,"no"
46,"married",974,5,"jun",174,2,80,1,"yes"
53,"divorced",522,14,"may",230,1,-1,0,"no"
60,"divorced",2063,17,"feb",73,2,-1,0,"no"
56,"married",3391,21,"apr",243,1,-1,0,"yes"
54,"married",1156,16,"jun",64,2,-1,0,"no"
50,"married",106,7,"aug",59,2,-1,0,"no"
40,"married",44,16,"may",144,1,-1,0,"no"
31,"married",435,21,"may",204,1,-1,0,"no"
33,"single",0,25,"jul",511,1,-1,0,"no"
50,"married",0,6,"jul",257,1,85,7,"no"
25,"single",140,7,"may",348,1,-1,0,"no"
21,"single",243,17,"jun",181,2,-1,0,"no"
55,"single",5,30,"may",63,2,-1,0,"no"
40,"married",-335,27,"may",260,1,-1,0,"no"
59,"married",20798,21,"nov",9,7,-1,0,"no"
54,"divorced",2749,3,"feb",341,2,-1,0,"no"
35,"married",2717,13,"aug",394,6,-1,0,"yes"
37,"married",-58,16,"jun",146,3,-1,0,"no"
44,"married",103,12,"may",79,1,329,2,"no"
34,"single",1,31,"jul",36,6,-1,0,"no"
33,"single",125,29,"aug",66,2,-1,0,"no"
36,"married",29,12,"aug",576,1,-1,0,"yes"
61,"single",2,12,"aug",131,1,114,3,"yes"
40,"married",569,20,"aug",129,2,-1,0,"no"
30,"married",1081,16,"jul",222,2,-1,0,"no"
42,"married",1331,23,"jul",698,2,-1,0,"no"
57,"married",1113,26,"aug",264,20,-1,0,"no"
29,"single",2,4,"nov",85,1,142,1,"no"
35,"married",0,18,"nov",17,1,-1,0,"no"
33,"married",148,27,"aug",15,20,-1,0,"no"
44,"divorced",3340,18,"nov",251,1,-1,0,"no"
45,"married",89,15,"may",175,2,-1,0,"no"
35,"single",81,29,"jan",79,1,-1,0,"no"
43,"divorced",92,15,"may",237,2,-1,0,"no"
41,"married",274,29,"jul",207,4,-1,0,"no"
40,"married",2364,20,"apr",62,4,-1,0,"no"
49,"married",1743,18,"jun",68,1,-1,0,"no"
38,"married",-299,30,"jul",86,3,-1,0,"no"
37,"divorced",1573,12,"may",639,3,326,10,"no"
41,"married",666,21,"may",253,3,-1,0,"no"
36,"married",9,11,"aug",386,4,-1,0,"yes"
48,"married",0,19,"aug",215,2,-1,0,"no"
37,"single",561,18,"nov",188,1,165,2,"no"
54,"divorced",-288,27,"may",138,2,-1,0,"no"
42,"married",1376,2,"mar",712,4,-1,0,"yes"
36,"married",417,5,"feb",11,5,-1,0,"no"
41,"married",121,9,"may",390,2,-1,0,"no"
58,"single",6570,21,"jul",106,3,-1,0,"no"
32,"single",-255,2,"jul",957,3,-1,0,"no"
29,"married",18,13,"apr",297,3,-1,0,"no"
31,"married",439,28,"may",233,4,-1,0,"no"
39,"married",0,18,"nov",420,2,-1,0,"no"
51,"married",174,29,"jul",308,3,-1,0,"no"
27,"single",2821,17,"apr",186,2,-1,0,"no"
24,"single",82,5,"may",204,2,-1,0,"no"
50,"married",8000,20,"aug",221,10,-1,0,"no"
31,"single",36,27,"aug",105,2,-1,0,"no"
51,"married",1700,4,"aug",147,1,-1,0,"no"
40,"married",264,14,"may",222,2,-1,0,"no"
70,"married",15265,17,"aug",551,2,-1,0,"no"
43,"married",0,20,"jun",804,12,-1,0,"no"
28,"single",1773,23,"jul",275,1,-1,0,"no"
31,"single",630,2,"feb",70,2,-1,0,"no"
42,"married",783,19,"nov",77,2,128,3,"no"
26,"married",0,27,"may",755,1,-1,0,"no"
59,"married",263,6,"aug",601,2,-1,0,"no"
54,"married",1598,21,"jul",312,1,-1,0,"no"
36,"single",1923,19,"jun",219,1,-1,0,"no"
30,"single",382,21,"jul",200,2,-1,0,"no"
45,"married",2897,15,"oct",531,4,105,7,"no"
36,"divorced",223,11,"may",80,1,-1,0,"no"
48,"married",-471,19,"may",668,7,-1,0,"no"
32,"single",6857,6,"aug",85,1,185,1,"no"
49,"divorced",73,28,"jul",106,11,-1,0,"no"
29,"married",659,19,"nov",401,1,-1,0,"no"
75,"married",468,24,"jun",316,1,-1,0,"no"
38,"married",1,6,"may",76,1,-1,0,"no"
33,"single",119,21,"jul",202,3,-1,0,"no"
60,"divorced",758,3,"feb",282,1,-1,0,"no"
40,"single",888,12,"may",169,2,-1,0,"no"
39,"divorced",512,4,"feb",275,1,-1,0,"no"
53,"married",1194,30,"jul",166,4,-1,0,"no"
42,"married",370,19,"jun",302,5,-1,0,"no"
28,"single",1579,14,"oct",122,3,-1,0,"no"
66,"married",5464,7,"aug",131,1,-1,0,"no"
56,"married",2313,8,"may",293,3,364,2,"no"
66,"married",40,14,"oct",290,2,-1,0,"yes"
42,"married",24780,6,"aug",184,2,-1,0,"no"
26,"single",-859,19,"jun",297,1,-1,0,"no"
35,"single",137,28,"may",667,3,-1,0,"no"
43,"married",2598,5,"may",272,2,-1,0,"no"
37,"single",808,5,"may",29,4,349,1,"no"
43,"married",-100,5,"may",227,1,-1,0,"no"
46,"married",-1,18,"jun",35,3,-1,0,"no"
32,"single",271,13,"may",80,2,268,2,"no"
46,"married",9083,8,"may",389,1,-1,0,"no"
36,"married",251,30,"jul",180,7,-1,0,"no"
76,"married",2302,10,"nov",345,2,-1,0,"no"
26,"single",384,18,"may",16,1,364,2,"no"
37,"married",0,31,"jul",187,2,-1,0,"no"
30,"single",9645,26,"aug",130,10,-1,0,"no"
32,"married",2213,29,"jan",125,2,154,7,"no"
43,"married",774,24,"jun",482,1,91,2,"yes"
55,"married",16786,18,"nov",90,1,-1,0,"no"
48,"married",386,27,"aug",185,5,-1,0,"no"
56,"divorced",672,21,"jul",71,9,-1,0,"no"
49,"married",223,28,"aug",22,22,-1,0,"no"
40,"married",947,6,"jun",160,1,-1,0,"no"
32,"single",537,29,"may",187,3,-1,0,"no"
62,"married",569,4,"aug",288,1,1,8,"yes"
57,"married",5888,11,"jun",288,3,-1,0,"no"
29,"single",309,13,"may",214,1,-1,0,"no"
31,"divorced",-452,26,"may",182,5,-1,0,"no"
36,"married",345,25,"jul",400,2,-1,0,"no"
34,"married",806,19,"jul",253,3,458,1,"yes"
45,"married",1951,12,"aug",73,2,-1,0,"no"
35,"married",274,20,"may",190,1,-1,0,"no"
38,"married",123,16,"jul",202,6,-1,0,"no"
57,"married",63,27,"aug",91,2,-1,0,"no"
41,"single",90,15,"may",77,2,347,4,"no"
35,"married",22569,21,"nov",72,4,-1,0,"no"
32,"married",3271,12,"feb",375,1,374,1,"yes"
37,"single",328,29,"jan",79,1,-1,0,"no"
43,"married",2331,8,"may",364,4,-1,0,"no"
49,"married",313,17,"nov",42,2,188,2,"no"
54,"married",1063,8,"jul",194,3,-1,0,"no"
35,"married",1510,9,"may",61,1,-1,0,"no"
37,"married",2211,25,"may",143,1,-1,0,"no"
41,"married",-571,26,"may",207,4,-1,0,"no"
36,"married",4693,20,"apr",15,6,152,21,"no"
58,"married",889,11,"aug",121,2,-1,0,"no"
40,"married",193,18,"aug",105,6,-1,0,"no"
46,"married",125,8,"may",119,2,-1,0,"no"
46,"married",349,14,"may",466,4,88,3,"yes"
38,"married",7752,15,"jul",138,4,-1,0,"no"
33,"married",331,30,"may",139,3,-1,0,"no"
42,"divorced",1076,14,"may",213,1,-1,0,"no"
32,"single",131,3,"jun",267,3,-1,0,"no"
51,"married",3942,17,"jun",363,3,-1,0,"no"
57,"married",427,29,"jan",246,1,-1,0,"no"
49,"divorced",769,30,"jul",157,4,-1,0,"no"
26,"married",25,9,"jul",94,1,-1,0,"no"
46,"divorced",148,18,"may",61,3,350,5,"no"
31,"single",783,6,"may",320,1,-1,0,"no"
21,"single",423,8,"apr",104,5,-1,0,"yes"
22,"single",107,14,"apr",125,1,-1,0,"yes"
32,"married",1676,9,"sep",223,2,-1,0,"no"
53,"married",856,4,"feb",102,2,-1,0,"no"
42,"single",1453,11,"may",264,1,-1,0,"no"
37,"married",0,18,"jun",236,1,-1,0,"no"
37,"married",734,21,"may",1106,1,-1,0,"no"
37,"married",513,13,"may",134,1,362,3,"no"
32,"single",1742,5,"jun",231,2,-1,0,"no"
50,"married",830,2,"jul",60,2,-1,0,"no"
25,"married",333,12,"may",399,3,-1,0,"no"
58,"divorced",439,10,"jul",48,2,-1,0,"no"
32,"single",4,30,"apr",311,1,-1,0,"no"
54,"married",899,17,"nov",61,1,145,1,"no"
27,"single",15161,2,"jun",74,1,120,1,"yes"
39,"divorced",36,13,"may",133,1,-1,0,"no"
30,"single",261,19,"oct",233,1,137,20,"no"
29,"married",715,27,"may",170,1,-1,0,"no"
46,"married",179,18,"jun",129,1,-1,0,"no"
29,"married",1171,28,"may",565,2,-1,0,"no"
49,"married",1114,17,"nov",283,1,-1,0,"no"
39,"married",23,12,"may",22,5,-1,0,"no"
40,"married",0,26,"jun",178,2,-1,0,"no"
37,"married",825,11,"aug",214,5,-1,0,"no"
32,"divorced",18,19,"nov",20,1,177,1,"no"
33,"married",409,8,"sep",165,1,97,4,"yes"
36,"married",-1629,28,"jul",337,2,-1,0,"no"
23,"single",1393,18,"may",42,8,-1,0,"no"
33,"single",617,2,"feb",620,2,-1,0,"no"
49,"married",1047,8,"aug",133,4,-1,0,"no"
30,"divorced",317,25,"jul",67,5,-1,0,"no"
27,"single",14,14,"may",72,2,-1,0,"no"
41,"divorced",927,17,"apr",239,2,148,2,"no"
39,"married",442,21,"nov",10,3,-1,0,"no"
34,"single",517,6,"sep",791,3,-1,0,"no"
40,"single",10346,15,"jun",491,2,207,1,"yes"
36,"married",779,14,"may",172,1,-1,0,"no"
29,"single",0,22,"jul",403,7,-1,0,"no"
39,"divorced",132,9,"feb",170,2,-1,0,"no"
47,"married",0,22,"aug",644,9,-1,0,"no"
42,"married",1048,15,"may",51,1,-1,0,"no"
36,"married",409,11,"jun",81,3,-1,0,"no"
42,"married",2519,15,"may",262,4,-1,0,"no"
31,"divorced",431,18,"aug",75,2,-1,0,"no"
41,"married",3831,7,"aug",243,7,-1,0,"no"
33,"single",659,19,"nov",311,1,-1,0,"no"
50,"married",8345,27,"feb",194,1,261,1,"yes"
35,"single",994,2,"feb",75,2,-1,0,"no"
38,"single",1612,8,"may",423,1,-1,0,"yes"
53,"married",257,5,"may",209,2,-1,0,"no"
39,"single",1234,29,"jul",64,4,-1,0,"no"
37,"married",692,20,"nov",42,1,-1,0,"no"
51,"married",97,13,"aug",286,2,-1,0,"no"
35,"single",592,14,"may",192,1,-1,0,"no"
40,"single",838,12,"may",619,3,-1,0,"no"
46,"divorced",429,26,"apr",465,2,369,2,"yes"
47,"married",0,9,"feb",168,4,180,2,"no"
45,"married",740,14,"may",158,2,-1,0,"no"
37,"divorced",673,2,"jun",509,2,-1,0,"no"
31,"divorced",1742,20,"apr",156,1,-1,0,"no"
46,"married",-3,29,"jan",79,2,265,2,"no"
41,"married",641,13,"may",161,1,-1,0,"no"
31,"married",165,15,"may",218,4,-1,0,"no"
56,"married",616,18,"jun",1812,1,-1,0,"no"
35,"divorced",3547,19,"nov",289,1,-1,0,"no"
30,"married",296,22,"aug",1809,5,-1,0,"no"
47,"divorced",1927,5,"feb",130,4,275,3,"no"
52,"divorced",2909,30,"may",110,1,-1,0,"no"
30,"single",290,11,"aug",485,5,-1,0,"no"
38,"single",0,18,"jun",61,7,-1,0,"no"
41,"single",748,21,"nov",94,7,130,3,"no"
26,"single",8,13,"may",167,1,-1,0,"no"
42,"married",1993,29,"may",41,1,-1,0,"no"
27,"single",5291,12,"nov",192,2,92,2,"yes"
31,"married",607,27,"aug",200,5,-1,0,"no"
31,"divorced",646,30,"may",294,3,-1,0,"no"
54,"married",758,8,"jul",554,1,-1,0,"no"
33,"single",1097,6,"aug",308,4,-1,0,"no"
26,"single",-1006,21,"jul",222,1,-1,0,"no"
44,"married",1265,16,"jul",555,1,-1,0,"yes"
44,"divorced",424,6,"may",27,1,-1,0,"no"
51,"married",4,18,"nov",80,1,-1,0,"no"
55,"married",77,23,"jun",364,2,-1,0,"no"
45,"married",146,6,"apr",294,1,305,15,"no"
35,"single",0,29,"aug",669,6,-1,0,"no"
27,"married",5854,15,"may",255,2,-1,0,"no"
34,"divorced",172,17,"apr",306,1,-1,0,"no"
57,"married",4148,18,"jun",340,3,-1,0,"no"
41,"single",195,6,"jun",341,2,-1,0,"no"
51,"divorced",2109,13,"oct",79,2,-1,0,"yes"
60,"married",79,11,"jun",48,3,-1,0,"no"
42,"married",714,8,"may",211,1,358,5,"no"
28,"single",1532,22,"may",253,1,107,5,"no"
59,"married",1001,6,"jun",175,2,-1,0,"no"
57,"divorced",8278,17,"nov",408,3,-1,0,"no"
29,"married",10045,16,"apr",617,1,322,4,"no"
34,"single",2729,18,"nov",835,1,-1,0,"yes"
31,"married",200,4,"may",362,5,-1,0,"no"
37,"married",287,25,"jul",94,2,-1,0,"no"
41,"married",0,29,"apr",395,3,426,1,"yes"
34,"married",0,31,"jul",65,4,-1,0,"no"
36,"married",86,3,"sep",104,1,380,3,"no"
33,"married",349,28,"jul",62,3,-1,0,"no"
32,"married",484,12,"aug",668,2,463,1,"yes"
50,"married",3327,25,"aug",74,7,-1,0,"no"
57,"married",5126,2,"feb",113,2,-1,0,"no"
39,"married",1403,12,"may",429,2,-1,0,"no"
30,"single",69,17,"apr",997,1,-1,0,"yes"
52,"married",686,30,"jul",544,2,-1,0,"no"
36,"married",0,27,"aug",558,11,-1,0,"no"
64,"married",0,16,"feb",65,1,-1,0,"no"
39,"married",738,29,"jul",90,2,-1,0,"no"
49,"married",1887,18,"nov",244,3,-1,0,"no"
31,"single",278,28,"may",95,3,-1,0,"no"
57,"married",97,16,"may",260,6,-1,0,"no"
30,"married",401,19,"nov",50,1,-1,0,"no"
52,"married",3258,5,"jun",234,3,-1,0,"no"
37,"married",1960,15,"oct",246,5,-1,0,"no"
23,"single",665,28,"may",1183,1,-1,0,"yes"
30,"married",1013,3,"feb",24,9,-1,0,"no"
47,"married",518,29,"aug",96,2,-1,0,"no"
37,"single",779,28,"may",85,1,-1,0,"no"
35,"single",1183,21,"nov",21,3,185,2,"no"
33,"married",1349,21,"may",120,1,-1,0,"no"
51,"married",346,12,"nov",134,2,192,3,"yes"
56,"married",4719,7,"aug",82,4,-1,0,"no"
54,"married",1111,26,"aug",385,9,-1,0,"no"
49,"married",-6847,21,"jul",206,1,-1,0,"no"
36,"married",432,29,"aug",65,2,-1,0,"no"
40,"married",1136,21,"may",86,1,-1,0,"no"
30,"married",631,13,"aug",293,3,-1,0,"no"
36,"married",6,20,"jun",41,7,-1,0,"no"
31,"single",6281,22,"oct",257,1,128,3,"yes"
35,"single",1354,21,"nov",278,6,-1,0,"no"
31,"married",-357,23,"may",245,4,-1,0,"no"
35,"married",4170,20,"may",1777,1,-1,0,"yes"
32,"single",1527,9,"nov",270,1,144,2,"no"
29,"married",-211,18,"may",58,1,-1,0,"no"
36,"married",0,17,"jun",222,3,-1,0,"no"
53,"married",1102,24,"jul",78,1,-1,0,"no"
87,"married",433,15,"dec",150,1,-1,0,"no"
34,"single",1640,26,"may",160,3,-1,0,"no"
29,"single",617,19,"may",387,1,-1,0,"no"
50,"married",0,30,"jul",144,9,-1,0,"no"
22,"single",466,20,"apr",269,1,-1,0,"no"
41,"married",680,6,"aug",117,2,-1,0,"no"
34,"married",439,12,"may",347,1,-1,0,"no"
57,"married",-1480,2,"jun",319,5,-1,0,"no"
35,"married",270,6,"apr",332,2,335,1,"no"
39,"married",435,15,"may",411,6,175,3,"no"
44,"divorced",-411,2,"jun",432,4,-1,0,"yes"
59,"married",14,20,"may",355,1,-1,0,"no"
58,"married",8014,19,"nov",697,2,184,3,"no"
42,"married",1385,25,"aug",15,19,-1,0,"no"
43,"married",1317,4,"feb",112,1,-1,0,"no"
44,"married",213,6,"may",158,1,-1,0,"no"
44,"married",0,31,"jul",49,5,-1,0,"no"
45,"married",141,14,"may",21,10,-1,0,"no"
45,"married",205,3,"feb",373,1,92,1,"yes"
36,"single",5007,8,"oct",135,3,331,4,"no"
53,"married",2353,23,"jul",471,2,-1,0,"no"
27,"single",127,3,"feb",449,3,-1,0,"no"
47,"married",5012,16,"apr",262,2,-1,0,"no"
32,"single",3,8,"may",161,1,-1,0,"no"
39,"divorced",434,24,"jul",553,6,-1,0,"no"
29,"single",228,5,"feb",355,1,-1,0,"no"
34,"single",892,21,"nov",177,2,184,1,"no"
45,"married",169,7,"aug",391,4,-1,0,"no"
28,"single",0,28,"may",386,1,-1,0,"no"
34,"married",11,17,"apr",22,1,150,2,"no"
48,"married",606,7,"sep",589,3,186,6,"no"
36,"married",579,16,"jun",80,3,-1,0,"no"
27,"single",240,18,"may",166,4,-1,0,"no"
39,"single",-168,4,"feb",7,5,-1,0,"no"
21,"single",57,4,"oct",9,1,-1,0,"no"
58,"married",650,17,"apr",114,3,-1,0,"no"
37,"single",2188,16,"may",193,8,-1,0,"no"
40,"married",5,26,"mar",86,2,-1,0,"no"
47,"divorced",430,14,"may",335,1,-1,0,"no"
38,"married",50,11,"jul",545,2,-1,0,"no"
37,"divorced",490,2,"feb",73,1,-1,0,"no"
38,"divorced",308,4,"feb",197,1,274,1,"no"
74,"married",921,17,"apr",394,2,-1,0,"yes"
27,"single",0,6,"feb",161,1,-1,0,"no"
